episode,timestep,reward,steps,visibility_pct,survived,mean_action_mag,mean_action_jerk,r_alive_sum,r_track_sum,r_invis_sum,r_jerk_sum,phase,alpha,target_speed,jitter_xy,term_reason
590,52884,-7.61,100,0.0,0,0.398,0.3583,50.0,0.0,-5.0,-32.611,A,0.729,0.0,0.239,lost_target
591,52970,9.89,86,0.0,0,0.5423,0.3384,43.0,0.0,-4.3,-28.813,A,0.73,0.0,0.239,
592,53046,6.78,76,0.0,0,0.5066,0.3581,38.0,0.0,-3.8,-27.422,A,0.73,0.0,0.239,
593,53146,-9.77,100,0.0,0,0.3528,0.3772,50.0,0.0,-5.0,-34.774,A,0.731,0.0,0.24,lost_target
594,53245,7.42,99,0.0,0,0.4917,0.3615,49.5,0.0,-4.95,-37.131,A,0.732,0.0,0.24,
595,53345,-11.15,100,0.0,0,0.4166,0.3637,50.0,0.0,-5.0,-36.149,A,0.733,0.0,0.241,lost_target
596,53435,6.55,90,0.0,0,0.5183,0.373,45.0,0.0,-4.5,-33.946,A,0.734,0.0,0.241,
597,53535,-13.68,100,0.0,0,0.3602,0.3933,50.0,0.0,-5.0,-38.68,A,0.735,0.0,0.241,lost_target
598,53635,-6.03,100,0.0,0,0.3464,0.3471,50.0,0.0,-5.0,-31.031,A,0.736,0.0,0.242,lost_target
599,53735,-3.59,100,0.0,0,0.302,0.3419,50.0,0.0,-5.0,-28.591,A,0.737,0.0,0.242,lost_target
600,53823,8.89,88,0.0,0,0.5013,0.3578,44.0,0.0,-4.4,-30.711,A,0.738,0.0,0.242,
601,53923,-5.7,100,0.0,0,0.3471,0.3599,50.0,0.0,-5.0,-30.702,A,0.739,0.0,0.243,lost_target
602,54023,-2.41,100,0.0,0,0.312,0.3289,50.0,0.0,-5.0,-27.408,A,0.74,0.0,0.243,lost_target
603,54123,2.61,100,0.0,0,0.2805,0.3016,50.0,0.0,-5.0,-22.386,A,0.741,0.0,0.243,lost_target
604,54223,-2.2,100,0.0,0,0.4002,0.3266,50.0,0.0,-5.0,-27.197,A,0.742,0.0,0.244,lost_target
605,54323,0.75,100,0.0,0,0.3096,0.3006,50.0,0.0,-5.0,-24.252,A,0.743,0.0,0.244,lost_target
606,54423,-13.9,100,0.0,0,0.4468,0.3824,50.0,0.0,-5.0,-38.901,A,0.744,0.0,0.244,lost_target
607,54523,-9.91,100,0.0,0,0.3609,0.3795,50.0,0.0,-5.0,-34.906,A,0.745,0.0,0.245,lost_target
608,54623,0.55,100,0.0,0,0.2899,0.3101,50.0,0.0,-5.0,-24.448,A,0.746,0.0,0.245,lost_target
609,54723,-1.41,100,0.0,0,0.3027,0.3242,50.0,0.0,-5.0,-26.412,A,0.747,0.0,0.245,lost_target
610,54823,-4.22,100,0.0,0,0.3076,0.3499,50.0,0.0,-5.0,-29.218,A,0.748,0.0,0.246,lost_target
611,54916,9.66,93,0.0,0,0.4672,0.3587,46.5,0.0,-4.65,-32.193,A,0.749,0.0,0.246,
612,55016,-0.98,100,0.0,0,0.3505,0.3236,50.0,0.0,-5.0,-25.977,A,0.75,0.0,0.246,lost_target
613,55116,-4.07,100,0.0,0,0.3913,0.3347,50.0,0.0,-5.0,-29.067,A,0.751,0.0,0.247,lost_target
614,55216,-4.57,100,0.0,0,0.3435,0.3422,50.0,0.0,-5.0,-29.567,A,0.752,0.0,0.247,lost_target
615,55316,1.74,100,0.0,0,0.3135,0.2967,50.0,0.0,-5.0,-23.256,A,0.753,0.0,0.248,lost_target
616,55416,-5.56,100,0.0,0,0.4032,0.3448,50.0,0.0,-5.0,-30.561,A,0.754,0.0,0.248,lost_target
617,55516,-2.17,100,0.0,0,0.3362,0.3265,50.0,0.0,-5.0,-27.174,A,0.755,0.0,0.248,lost_target
618,55616,-5.23,100,0.0,0,0.3511,0.3501,50.0,0.0,-5.0,-30.233,A,0.756,0.0,0.249,lost_target
619,55716,1.1,100,0.0,0,0.2971,0.3061,50.0,0.0,-5.0,-23.9,A,0.757,0.0,0.249,lost_target
620,55816,-2.6,100,0.0,0,0.2987,0.3389,50.0,0.0,-5.0,-27.604,A,0.758,0.0,0.249,lost_target
621,55916,-4.28,100,0.0,0,0.3167,0.3384,50.0,0.0,-5.0,-29.284,A,0.759,0.0,0.25,lost_target
622,56016,1.13,100,0.0,0,0.3268,0.312,50.0,0.0,-5.0,-23.867,A,0.76,0.0,0.25,lost_target
623,56116,-10.12,100,0.0,0,0.4856,0.3531,50.0,0.0,-5.0,-35.124,A,0.761,0.0,0.25,lost_target
624,56216,1.85,100,0.0,0,0.3255,0.2931,50.0,0.0,-5.0,-23.149,A,0.762,0.0,0.251,lost_target
625,56316,-1.2,100,0.0,0,0.3375,0.3299,50.0,0.0,-5.0,-26.202,A,0.763,0.0,0.251,lost_target
626,56416,-11.95,100,0.0,0,0.4078,0.379,50.0,0.0,-5.0,-36.954,A,0.764,0.0,0.251,lost_target
627,56516,-7.93,100,0.0,0,0.331,0.3698,50.0,0.0,-5.0,-32.935,A,0.765,0.0,0.252,lost_target
628,56616,-6.95,100,0.0,0,0.4557,0.353,50.0,0.0,-5.0,-31.953,A,0.766,0.0,0.252,lost_target
629,56716,-4.74,100,0.0,0,0.3363,0.3449,50.0,0.0,-5.0,-29.738,A,0.767,0.0,0.253,lost_target
630,56816,-1.48,100,0.0,0,0.3217,0.3256,50.0,0.0,-5.0,-26.479,A,0.768,0.0,0.253,lost_target
631,56916,-7.7,100,0.0,0,0.3653,0.3651,50.0,0.0,-5.0,-32.697,A,0.769,0.0,0.3,lost_target
632,57016,0.81,100,0.0,0,0.3407,0.3053,50.0,0.0,-5.0,-24.192,A,0.77,0.0,0.254,lost_target
633,57116,-4.5,100,0.0,0,0.4553,0.3333,50.0,0.0,-5.0,-29.502,A,0.771,0.0,0.254,lost_target
634,57204,10.27,88,0.0,0,0.5068,0.3471,44.0,0.0,-4.4,-29.325,A,0.772,0.0,0.254,
635,57304,0.84,100,0.0,0,0.2788,0.3125,50.0,0.0,-5.0,-24.156,A,0.773,0.0,0.255,lost_target
636,57404,0.84,100,0.0,0,0.2878,0.3104,50.0,0.0,-5.0,-24.162,A,0.774,0.0,0.255,lost_target
637,57504,-10.53,100,0.0,0,0.3849,0.3724,50.0,0.0,-5.0,-35.532,A,0.775,0.0,0.255,lost_target
638,57604,4.34,100,0.0,0,0.2756,0.2902,50.0,0.0,-5.0,-20.661,A,0.776,0.0,0.256,lost_target
639,57704,-3.15,100,0.0,0,0.3001,0.3371,50.0,0.0,-5.0,-28.153,A,0.777,0.0,0.256,lost_target
640,57804,2.8,100,0.0,0,0.2739,0.299,50.0,0.0,-5.0,-22.197,A,0.778,0.0,0.256,lost_target
641,57904,-7.63,100,0.0,0,0.4572,0.3488,50.0,0.0,-5.0,-32.634,A,0.779,0.0,0.257,lost_target
642,58004,0.19,100,0.0,0,0.2895,0.3186,50.0,0.0,-5.0,-24.81,A,0.78,0.0,0.3,lost_target
643,58104,-5.27,100,0.0,0,0.3406,0.3526,50.0,0.0,-5.0,-30.269,A,0.781,0.0,0.258,lost_target
644,58204,-5.95,100,0.0,0,0.3009,0.3539,50.0,0.0,-5.0,-30.95,A,0.782,0.0,0.258,lost_target
645,58304,4.39,100,0.0,0,0.2609,0.2831,50.0,0.0,-5.0,-20.612,A,0.783,0.0,0.258,lost_target
646,58404,-0.21,100,0.0,0,0.4099,0.3188,50.0,0.0,-5.0,-25.212,A,0.784,0.0,0.259,lost_target
647,58504,-2.3,100,0.0,0,0.3018,0.3347,50.0,0.0,-5.0,-27.302,A,0.785,0.0,0.259,lost_target
648,58604,-4.52,100,0.0,0,0.349,0.3378,50.0,0.0,-5.0,-29.525,A,0.786,0.0,0.259,lost_target
649,58704,-6.49,100,0.0,0,0.3437,0.3539,50.0,0.0,-5.0,-31.486,A,0.787,0.0,0.26,lost_target
650,58804,-2.4,100,0.0,0,0.3556,0.3246,50.0,0.0,-5.0,-27.397,A,0.788,0.0,0.26,lost_target
651,58904,-15.89,100,0.0,0,0.4785,0.375,50.0,0.0,-5.0,-40.887,A,0.789,0.0,0.26,lost_target
652,59004,-0.62,100,0.0,0,0.3671,0.3186,50.0,0.0,-5.0,-25.617,A,0.79,0.0,0.261,lost_target
653,59104,1.26,100,0.0,0,0.2963,0.3053,50.0,0.0,-5.0,-23.741,A,0.791,0.0,0.261,lost_target
654,59204,-3.56,100,0.0,0,0.311,0.3417,50.0,0.0,-5.0,-28.558,A,0.792,0.0,0.261,lost_target
655,59304,4.23,100,0.0,0,0.2763,0.2901,50.0,0.0,-5.0,-20.767,A,0.793,0.0,0.262,lost_target
656,59404,-16.01,100,0.0,0,0.4027,0.3982,50.0,0.0,-5.0,-41.006,A,0.794,0.0,0.262,lost_target
657,59495,12.4,91,0.0,0,0.4812,0.3387,45.5,0.0,-4.55,-28.555,A,0.795,0.0,0.262,
658,59595,-8.55,100,0.0,0,0.3888,0.3681,50.0,0.0,-5.0,-33.549,A,0.796,0.0,0.3,lost_target
659,59688,12.83,93,0.0,0,0.4319,0.3415,46.5,0.0,-4.65,-29.025,A,0.797,0.0,0.263,
660,59788,-0.06,100,0.0,0,0.3653,0.3089,50.0,0.0,-5.0,-25.058,A,0.798,0.0,0.264,lost_target
661,59888,3.43,100,0.0,0,0.2523,0.2995,50.0,0.0,-5.0,-21.567,A,0.799,0.0,0.264,lost_target
662,59988,-6.32,100,0.0,0,0.3564,0.3511,50.0,0.0,-5.0,-31.32,A,0.8,0.0,0.264,lost_target
663,60100,6.92,112,0.0,0,0.2656,0.2937,56.0,0.0,-5.6,-23.484,A,0.801,0.0,0.265,lost_target
664,60200,2.2,100,0.0,0,0.331,0.3065,50.0,0.0,-5.0,-22.801,A,0.802,0.0,0.265,lost_target
665,60300,-4.02,100,0.0,0,0.3956,0.3278,50.0,0.0,-5.0,-29.023,A,0.803,0.0,0.265,lost_target
666,60400,-1.18,100,0.0,0,0.316,0.3309,50.0,0.0,-5.0,-26.182,A,0.804,0.0,0.266,lost_target
667,60500,-4.24,100,0.0,0,0.4141,0.3261,50.0,0.0,-5.0,-29.243,A,0.805,0.0,0.266,lost_target
668,60600,3.34,100,0.0,0,0.2819,0.3003,50.0,0.0,-5.0,-21.656,A,0.806,0.0,0.3,lost_target
669,60700,-0.91,100,0.0,0,0.3172,0.3319,50.0,0.0,-5.0,-25.913,A,0.807,0.0,0.267,lost_target
670,60800,0.59,100,0.0,0,0.3351,0.3058,50.0,0.0,-5.0,-24.408,A,0.808,0.0,0.267,lost_target
671,60900,5.37,100,0.0,0,0.2478,0.2836,50.0,0.0,-5.0,-19.629,A,0.809,0.0,0.3,lost_target
672,61000,-2.02,100,0.0,0,0.2821,0.3315,50.0,0.0,-5.0,-27.019,A,0.81,0.0,0.3,lost_target
673,61100,-0.84,100,0.0,0,0.2827,0.3291,50.0,0.0,-5.0,-25.835,A,0.811,0.0,0.3,lost_target
674,61200,-0.95,100,0.0,0,0.3147,0.323,50.0,0.0,-5.0,-25.952,A,0.812,0.0,0.269,lost_target
675,61296,15.32,96,0.0,0,0.3942,0.3341,48.0,0.0,-4.8,-27.877,A,0.813,0.0,0.269,
676,61396,-2.82,100,0.0,0,0.306,0.3285,50.0,0.0,-5.0,-27.824,A,0.814,0.0,0.269,lost_target
677,61496,0.36,100,0.0,0,0.2934,0.3152,50.0,0.0,-5.0,-24.645,A,0.815,0.0,0.3,lost_target
678,61596,-0.3,100,0.0,0,0.3009,0.3154,50.0,0.0,-5.0,-25.299,A,0.816,0.0,0.27,lost_target
679,61696,-0.51,100,0.0,0,0.316,0.3209,50.0,0.0,-5.0,-25.507,A,0.817,0.0,0.27,lost_target
680,61796,1.15,100,0.0,0,0.3069,0.3155,50.0,0.0,-5.0,-23.852,A,0.818,0.0,0.271,lost_target
681,61896,5.1,100,0.0,0,0.2485,0.2854,50.0,0.0,-5.0,-19.903,A,0.819,0.0,0.3,lost_target
682,61996,4.32,100,0.0,0,0.4409,0.2785,50.0,0.0,-5.0,-20.681,A,0.82,0.0,0.3,lost_target
683,62096,4.14,100,0.0,0,0.2436,0.2895,50.0,0.0,-5.0,-20.855,A,0.821,0.0,0.3,lost_target
684,62196,-2.19,100,0.0,0,0.3545,0.3348,50.0,0.0,-5.0,-27.187,A,0.822,0.0,0.3,lost_target
685,62296,1.33,100,0.0,0,0.3147,0.3052,50.0,0.0,-5.0,-23.667,A,0.823,0.0,0.3,lost_target
686,62396,-2.23,100,0.0,0,0.384,0.3247,50.0,0.0,-5.0,-27.229,A,0.824,0.0,0.3,lost_target
687,62496,-6.35,100,0.0,0,0.3797,0.345,50.0,0.0,-5.0,-31.349,A,0.825,0.0,0.273,lost_target
688,62596,0.49,100,0.0,0,0.3356,0.3093,50.0,0.0,-5.0,-24.506,A,0.826,0.0,0.274,lost_target
689,62696,5.33,100,0.0,0,0.2618,0.2792,50.0,0.0,-5.0,-19.667,A,0.827,0.0,0.274,lost_target
690,62796,-6.89,100,0.0,0,0.3719,0.3559,50.0,0.0,-5.0,-31.895,A,0.828,0.0,0.3,lost_target
691,62896,0.21,100,0.0,0,0.3129,0.313,50.0,0.0,-5.0,-24.786,A,0.829,0.0,0.275,lost_target
692,62996,4.75,100,0.0,0,0.2576,0.2836,50.0,0.0,-5.0,-20.247,A,0.83,0.0,0.3,lost_target
693,63096,1.07,100,0.0,0,0.308,0.3019,50.0,0.0,-5.0,-23.933,A,0.831,0.0,0.3,lost_target
694,63196,-0.95,100,0.0,0,0.2856,0.322,50.0,0.0,-5.0,-25.951,A,0.832,0.0,0.276,lost_target
695,63296,-0.01,100,0.0,0,0.29,0.3141,50.0,0.0,-5.0,-25.014,A,0.833,0.0,0.3,lost_target
696,63396,9.12,100,0.0,0,0.2261,0.2532,50.0,0.0,-5.0,-15.882,A,0.834,0.0,0.3,lost_target
697,63496,5.83,100,0.0,0,0.3342,0.2707,50.0,0.0,-5.0,-19.173,A,0.835,0.0,0.3,lost_target
698,63596,-3.8,100,0.0,0,0.2989,0.3409,50.0,0.0,-5.0,-28.798,A,0.836,0.0,0.277,lost_target
699,63696,-10.01,100,0.0,0,0.3902,0.3682,50.0,0.0,-5.0,-35.007,A,0.837,0.0,0.3,lost_target
700,63796,0.05,100,0.0,0,0.2856,0.3197,50.0,0.0,-5.0,-24.949,A,0.838,0.0,0.3,lost_target
701,63896,-1.49,100,0.0,0,0.3262,0.3316,50.0,0.0,-5.0,-26.495,A,0.839,0.0,0.278,lost_target
702,63996,1.76,100,0.0,0,0.2665,0.3028,50.0,0.0,-5.0,-23.243,A,0.84,0.0,0.279,lost_target
703,64096,2.16,100,0.0,0,0.3746,0.2928,50.0,0.0,-5.0,-22.842,A,0.841,0.0,0.3,lost_target
704,64196,0.0,100,0.0,0,0.3101,0.3138,50.0,0.0,-5.0,-24.999,A,0.842,0.0,0.279,lost_target
705,64296,0.09,100,0.0,0,0.3039,0.3166,50.0,0.0,-5.0,-24.915,A,0.843,0.0,0.28,lost_target
706,64396,2.8,100,0.0,0,0.3038,0.2986,50.0,0.0,-5.0,-22.201,A,0.844,0.0,0.28,lost_target
707,64473,15.74,77,0.0,0,0.3824,0.2927,38.5,0.0,-3.85,-18.908,A,0.845,0.0,0.3,
708,64573,2.95,100,0.0,0,0.2795,0.3032,50.0,0.0,-5.0,-22.048,A,0.846,0.0,0.281,lost_target
709,64673,-7.34,100,0.0,0,0.3365,0.3568,50.0,0.0,-5.0,-32.344,A,0.847,0.0,0.281,lost_target
710,64773,-0.84,100,0.0,0,0.3226,0.3171,50.0,0.0,-5.0,-25.843,A,0.848,0.0,0.3,lost_target
711,64872,12.48,99,0.0,0,0.4866,0.3295,49.5,0.0,-4.95,-32.07,A,0.849,0.0,0.282,
712,64972,1.54,100,0.0,0,0.3193,0.3099,50.0,0.0,-5.0,-23.462,A,0.85,0.0,0.282,lost_target
713,65049,13.21,77,0.0,0,0.4167,0.3144,38.5,0.0,-3.85,-21.435,A,0.85,0.0,0.3,
714,65149,0.84,100,0.0,0,0.2964,0.3155,50.0,0.0,-5.0,-24.158,A,0.851,0.0,0.283,lost_target
715,65249,-2.11,100,0.0,0,0.345,0.3294,50.0,0.0,-5.0,-27.111,A,0.852,0.0,0.3,lost_target
716,65349,5.81,100,0.0,0,0.2374,0.2764,50.0,0.0,-5.0,-19.193,A,0.853,0.0,0.3,lost_target
717,65449,-5.83,100,0.0,0,0.3221,0.3504,50.0,0.0,-5.0,-30.828,A,0.854,0.0,0.3,lost_target
718,65520,12.32,71,0.0,0,0.4288,0.333,35.5,0.0,-3.55,-19.63,A,0.855,0.0,0.3,
719,65609,17.33,89,0.0,0,0.4087,0.308,44.5,0.0,-4.45,-22.716,A,0.856,0.0,0.284,
720,65709,1.59,100,0.0,0,0.3618,0.2949,50.0,0.0,-5.0,-23.415,A,0.857,0.0,0.3,lost_target
721,65809,-8.18,100,0.0,0,0.3401,0.3616,50.0,0.0,-5.0,-33.175,A,0.858,0.0,0.3,lost_target
722,65909,4.6,100,0.0,0,0.262,0.2807,50.0,0.0,-5.0,-20.405,A,0.859,0.0,0.3,lost_target
723,66009,2.43,100,0.0,0,0.3723,0.2928,50.0,0.0,-5.0,-22.573,A,0.86,0.0,0.3,lost_target
724,66099,15.27,90,0.0,0,0.3957,0.3283,45.0,0.0,-4.5,-25.234,A,0.861,0.0,0.3,
725,66199,-2.4,100,0.0,0,0.3148,0.3334,50.0,0.0,-5.0,-27.402,A,0.862,0.0,0.3,lost_target
726,66299,-1.9,100,0.0,0,0.3493,0.3179,50.0,0.0,-5.0,-26.904,A,0.863,0.0,0.3,lost_target
727,66399,-13.63,100,0.0,0,0.4068,0.3868,50.0,0.0,-5.0,-38.628,A,0.864,0.0,0.3,lost_target
728,66499,-13.01,100,0.0,0,0.4297,0.3812,50.0,0.0,-5.0,-38.013,A,0.865,0.0,0.3,lost_target
729,66599,-5.02,100,0.0,0,0.4176,0.3405,50.0,0.0,-5.0,-30.023,A,0.866,0.0,0.288,lost_target
730,66688,8.04,89,0.0,0,0.4962,0.3517,44.5,0.0,-4.45,-32.011,A,0.867,0.0,0.3,
731,66788,-2.16,100,0.0,0,0.2932,0.3284,50.0,0.0,-5.0,-27.159,A,0.868,0.0,0.3,lost_target
732,66888,-8.89,100,0.0,0,0.3734,0.3685,50.0,0.0,-5.0,-33.885,A,0.869,0.0,0.3,lost_target
733,66988,-1.04,100,0.0,0,0.2974,0.3194,50.0,0.0,-5.0,-26.037,A,0.87,0.0,0.289,lost_target
734,67066,-5.74,78,0.0,0,0.4477,0.4623,39.0,0.0,-3.9,-40.845,A,0.871,0.0,0.3,
735,67156,10.65,90,0.0,0,0.3552,0.3602,45.0,0.0,-4.5,-29.848,A,0.872,0.0,0.3,
736,67232,9.15,76,0.0,0,0.4943,0.3504,38.0,0.0,-3.8,-25.054,A,0.872,0.0,0.3,
737,67328,8.61,96,0.0,0,0.3641,0.3764,48.0,0.0,-4.8,-34.593,A,0.873,0.0,0.29,
738,67428,-19.27,100,0.0,0,0.4112,0.4271,50.0,0.0,-5.0,-44.266,A,0.874,0.0,0.3,lost_target
739,67528,-8.97,100,0.0,0,0.3555,0.3644,50.0,0.0,-5.0,-33.968,A,0.875,0.0,0.3,lost_target
740,67628,-4.62,100,0.0,0,0.3915,0.3319,50.0,0.0,-5.0,-29.618,A,0.876,0.0,0.3,lost_target
741,67715,6.11,87,0.0,0,0.4947,0.3732,43.5,0.0,-4.35,-33.045,A,0.877,0.0,0.3,
742,67800,10.7,85,0.0,0,0.486,0.3436,42.5,0.0,-4.25,-27.549,A,0.878,0.0,0.3,
743,67892,0.72,92,0.0,0,0.4262,0.4163,46.0,0.0,-4.6,-40.684,A,0.879,0.0,0.3,
744,67975,15.45,83,0.0,0,0.432,0.3181,41.5,0.0,-4.15,-21.896,A,0.88,0.0,0.3,
745,68075,-7.82,100,0.0,0,0.306,0.3604,50.0,0.0,-5.0,-32.825,A,0.881,0.0,0.3,lost_target
746,68172,3.75,97,0.0,0,0.4088,0.3984,48.5,0.0,-4.85,-39.899,A,0.882,0.0,0.293,
747,68272,4.92,100,0.0,0,0.2928,0.2764,50.0,0.0,-5.0,-20.083,A,0.883,0.0,0.3,lost_target
748,68309,-0.93,37,0.0,0,0.5772,0.4225,18.5,0.0,-1.85,-17.579,A,0.883,0.0,0.3,
749,68409,-13.98,100,0.0,0,0.38,0.4004,50.0,0.0,-5.0,-38.984,A,0.884,0.0,0.294,lost_target
750,68509,-15.11,100,0.0,0,0.4182,0.3945,50.0,0.0,-5.0,-40.107,A,0.885,0.0,0.3,lost_target
751,68599,13.23,90,0.0,0,0.4463,0.3423,45.0,0.0,-4.5,-27.269,A,0.886,0.0,0.3,
752,68699,-13.24,100,0.0,0,0.4341,0.3917,50.0,0.0,-5.0,-38.236,A,0.887,0.0,0.3,lost_target
753,68799,-13.1,100,0.0,0,0.3771,0.3964,50.0,0.0,-5.0,-38.104,A,0.888,0.0,0.3,lost_target
754,68897,-1.28,98,0.0,0,0.4237,0.4149,49.0,0.0,-4.9,-45.382,A,0.889,0.0,0.3,
755,68997,-20.23,100,0.0,0,0.4377,0.4188,50.0,0.0,-5.0,-45.226,A,0.89,0.0,0.3,lost_target
756,69031,-3.97,34,0.0,0,0.6036,0.4403,17.0,0.0,-1.7,-19.266,A,0.89,0.0,0.297,
757,69079,-0.77,48,0.0,0,0.5234,0.4021,24.0,0.0,-2.4,-22.366,A,0.891,0.0,0.3,
758,69179,-28.08,100,0.0,0,0.4492,0.4551,50.0,0.0,-5.0,-53.08,A,0.892,0.0,0.3,lost_target
759,69279,-17.17,100,0.0,0,0.3928,0.4186,50.0,0.0,-5.0,-42.165,A,0.893,0.0,0.3,lost_target
760,69379,-9.58,100,0.0,0,0.3699,0.3669,50.0,0.0,-5.0,-34.582,A,0.894,0.0,0.3,lost_target
761,69479,-9.76,100,0.0,0,0.3569,0.3685,50.0,0.0,-5.0,-34.763,A,0.895,0.0,0.3,lost_target
762,69572,3.74,93,0.0,0,0.4499,0.3797,46.5,0.0,-4.65,-38.112,A,0.896,0.0,0.3,
763,69640,0.83,68,0.0,0,0.5071,0.4032,34.0,0.0,-3.4,-29.766,A,0.896,0.0,0.3,
764,69740,-0.95,100,0.0,0,0.297,0.3254,50.0,0.0,-5.0,-25.946,A,0.897,0.0,0.3,lost_target
765,69840,1.17,100,0.0,0,0.2635,0.3056,50.0,0.0,-5.0,-23.835,A,0.898,0.0,0.3,lost_target
766,69912,3.15,72,0.0,0,0.4518,0.3912,36.0,0.0,-3.6,-29.254,A,0.899,0.0,0.3,
767,70100,8.18,188,0.0,0,0.3406,0.3461,94.0,0.0,-9.4,-56.421,B,0.901,0.0,0.3,lost_target
768,70200,-9.22,100,0.0,0,0.3411,0.373,50.0,0.0,-5.0,-34.218,B,0.902,0.0,0.3,lost_target
769,70300,-15.14,100,0.0,0,0.384,0.4018,50.0,0.0,-5.0,-40.139,B,0.903,0.0,0.3,lost_target
770,70400,-4.55,100,0.0,0,0.3116,0.3484,50.0,0.0,-5.0,-29.55,B,0.904,0.0,0.3,lost_target
771,70480,10.48,80,0.0,0,0.4248,0.3603,40.0,0.0,-4.0,-25.524,B,0.905,0.0,0.3,
772,70580,-6.94,100,0.0,0,0.36,0.3577,50.0,0.0,-5.0,-31.938,B,0.906,0.0,0.3,lost_target
773,70680,-14.52,100,0.0,0,0.3655,0.3999,50.0,0.0,-5.0,-39.516,B,0.907,0.0,0.3,lost_target
774,70780,-21.8,100,0.0,0,0.4129,0.4344,50.0,0.0,-5.0,-46.802,B,0.908,0.0,0.3,lost_target
775,70880,-11.08,100,0.0,0,0.3894,0.378,50.0,0.0,-5.0,-36.082,B,0.909,0.0,0.3,lost_target
776,70980,-6.96,100,0.0,0,0.3123,0.3618,50.0,0.0,-5.0,-31.964,B,0.91,0.0,0.3,lost_target
777,71080,-13.72,100,0.0,0,0.3846,0.394,50.0,0.0,-5.0,-38.722,B,0.911,0.0,0.3,lost_target
778,71180,-9.49,100,0.0,0,0.3677,0.3632,50.0,0.0,-5.0,-34.488,B,0.912,0.0,0.3,lost_target
779,71280,-6.33,100,0.0,0,0.3958,0.3417,50.0,0.0,-5.0,-31.329,B,0.913,0.0,0.3,lost_target
780,71367,12.32,87,0.0,0,0.463,0.3302,43.5,0.0,-4.35,-26.833,B,0.914,0.0,0.3,
781,71467,-4.22,100,0.0,0,0.312,0.334,50.0,0.0,-5.0,-29.222,B,0.915,0.0,0.3,lost_target
782,71567,-10.66,100,0.0,0,0.4552,0.3663,50.0,0.0,-5.0,-35.658,B,0.916,0.0,0.3,lost_target
783,71632,2.91,65,0.0,0,0.5009,0.3888,32.5,0.0,-3.25,-26.336,B,0.916,0.0,0.3,
784,71732,1.1,100,0.0,0,0.2925,0.3152,50.0,0.0,-5.0,-23.896,B,0.917,0.0,0.3,lost_target
785,71832,-1.18,100,0.0,0,0.2994,0.3199,50.0,0.0,-5.0,-26.179,B,0.918,0.0,0.3,lost_target
786,71932,6.62,100,0.0,0,0.2385,0.2696,50.0,0.0,-5.0,-18.379,B,0.919,0.0,0.3,lost_target
787,71998,5.98,66,0.0,0,0.5223,0.3634,33.0,0.0,-3.3,-23.717,B,0.92,0.0,0.3,
788,72088,7.53,90,0.0,0,0.4548,0.3663,45.0,0.0,-4.5,-32.973,B,0.921,0.0,0.3,
789,72188,0.54,100,0.0,0,0.3088,0.3167,50.0,0.0,-5.0,-24.455,B,0.922,0.0,0.3,lost_target
790,72288,5.27,100,0.0,0,0.3112,0.2776,50.0,0.0,-5.0,-19.734,B,0.923,0.0,0.3,lost_target
791,72360,10.97,72,0.0,0,0.496,0.3285,36.0,0.0,-3.6,-21.427,B,0.924,0.0,0.3,
792,72460,-3.09,100,0.0,0,0.4069,0.3277,50.0,0.0,-5.0,-28.091,B,0.925,0.0,0.3,lost_target
793,72560,2.59,100,0.0,0,0.4193,0.28,50.0,0.0,-5.0,-22.412,B,0.926,0.0,0.3,lost_target
794,72660,0.81,100,0.0,0,0.2809,0.3183,50.0,0.0,-5.0,-24.19,B,0.927,0.0,0.3,lost_target
795,72760,-12.6,100,0.0,0,0.4158,0.3845,50.0,0.0,-5.0,-37.601,B,0.928,0.0,0.3,lost_target
796,72860,-14.94,100,0.0,0,0.4198,0.3982,50.0,0.0,-5.0,-39.943,B,0.929,0.0,0.3,lost_target
797,72960,-9.37,100,0.0,0,0.3317,0.3708,50.0,0.0,-5.0,-34.375,B,0.93,0.0,0.3,lost_target
798,73060,-7.74,100,0.0,0,0.3943,0.3544,50.0,0.0,-5.0,-32.741,B,0.931,0.0,0.3,lost_target
799,73160,5.56,100,0.0,0,0.2374,0.2833,50.0,0.0,-5.0,-19.444,B,0.932,0.0,0.3,lost_target
800,73260,4.33,100,0.0,0,0.3068,0.2839,50.0,0.0,-5.0,-20.673,B,0.933,0.0,0.3,lost_target
801,73360,3.88,100,0.0,0,0.3752,0.288,50.0,0.0,-5.0,-21.122,B,0.934,0.0,0.3,lost_target
802,73460,-5.57,100,0.0,0,0.3666,0.3404,50.0,0.0,-5.0,-30.568,B,0.935,0.0,0.3,lost_target
803,73550,17.66,90,0.0,0,0.5743,0.2998,45.0,0.0,-4.5,-22.84,B,0.935,0.0,0.3,
804,73650,3.58,100,0.0,0,0.2757,0.2963,50.0,0.0,-5.0,-21.42,B,0.936,0.0,0.3,lost_target
805,73750,-12.86,100,0.0,0,0.3245,0.3807,50.0,0.0,-5.0,-37.861,B,0.937,0.0,0.3,lost_target
806,73850,-14.23,100,0.0,0,0.3684,0.3974,50.0,0.0,-5.0,-39.227,B,0.938,0.0,0.3,lost_target
807,73950,-4.07,100,0.0,0,0.4601,0.3358,50.0,0.0,-5.0,-29.065,B,0.939,0.0,0.3,lost_target
